location,category_name,sub_category_url,sub_category_name,all_categories,Title,Number of Watchers,Price,Condtion,Page_url,item_number,'item_number',Start date of listing,End date of listing
"Japan, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/New-Balance/bn_21831567?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://cl.ebay.com/b/New-Balance/bn_21831567?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=161&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Men > Men's Shoes > Athletic Shoes",New Balance FuelCell SuperComp Elite v4 Men's Running Shoes MRCELCT4,11,US $266.00,New with box,https://www.ebay.com/itm/285954378805?epid=21067981842&itmmeta=01J44KPJA9SPXZRJAECA5G5AFX&hash=item4294358c35:g:x9MAAOSwwMFmj22J&var=588030245708,2.85954E+11,'285954378805',,
"Japan, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/New-Balance/bn_21831567?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://cl.ebay.com/b/New-Balance/bn_21831567?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=161&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Women > Women's Shoes > Athletic Shoes",New Balance FuelCell SuperComp Elite v4 WRCELCT4 Women's Running Shoes,2,US $275.00,New with box,https://www.ebay.com/itm/276546771613?epid=5067981110&itmmeta=01J44KPJA9DJEAPSRMFN9FS9F3&hash=item406378da9d:g:M0UAAOSw~nRmj3He&var=579148768983,2.76547E+11,'276546771613',,
"Osaka, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/New-Balance/bn_21831567?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://cl.ebay.com/b/New-Balance/bn_21831567?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=161&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Men > Men's Shoes > Athletic Shoes",UHIERAE New Balance Fresh Foam X Hierro V8 Black (Men's),1,US $174.00,New with box,https://www.ebay.com/itm/256569382685?itmmeta=01J44KPJA9P5J32H12YSSWTMZ2&hash=item3bbcba171d:g:X~cAAOSwU~tmjyxa&var=556812962988,2.56569E+11,'256569382685',,
"Japan, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/New-Balance/bn_21831567?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://cl.ebay.com/b/New-Balance/bn_21831567?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=152&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Women > Women's Shoes > Athletic Shoes",New Balance Women 7.5US 9060 Triple Black Shoes Original Popular JPN Vintage Sne,1,US $267.99,Pre-owned,https://www.ebay.com/itm/226238876653?itmmeta=01J44KMZRZQ7G4PFAFJ6F5Y4P3&hash=item34ace34bed:g:wKMAAOSwC7BmkCnv,2.26239E+11,'226238876653',,
"Osaka, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/New-Balance/bn_21831567?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://cl.ebay.com/b/New-Balance/bn_21831567?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=152&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Men > Men's Shoes > Athletic Shoes",New Balance Fuelcell Rebel v4 LG4 Gray MFCXLG4 US 7 - 11 UNISEX,4,US $151.99,New with box,https://www.ebay.com/itm/405093659424?itmmeta=01J44KMZRY1K59YQGBST0J2S8B&hash=item5e5176b320:g:dREAAOSwRSdmkFp9&var=675177347848,4.05094E+11,'405093659424',,
"Kobe, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/New-Balance/bn_21831567?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://cl.ebay.com/b/New-Balance/bn_21831567?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=151&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Men > Men's Shoes > Athletic Shoes",Action Bronson × New Balance 1906R Rosewater M1906RKL US Men's 4-14,3,US $319.82,New with box,https://www.ebay.com/itm/315547818798?epid=17067979035&itmmeta=01J44KMJQ3JM6ARWSRDG7RRCEF&hash=item49781d9b2e:g:HJsAAOSw60JmkMOk&var=614000618985,3.15548E+11,'315547818798',,
"Kobe, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/New-Balance/bn_21831567?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://cl.ebay.com/b/New-Balance/bn_21831567?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=151&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Men > Men's Shoes > Athletic Shoes",New Balance Warped Runner Snakeskin UWRPDNBS US Men's 4-14,1,US $222.72,New with box,https://www.ebay.com/itm/315547936818?epid=20066524203&itmmeta=01J44KMJQ3H422SAHQ6CQYM8GQ&hash=item49781f6832:g:RK4AAOSw3GZmkMqo&var=614000631464,3.15548E+11,'315547936818',,
"Osaka, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/New-Balance/bn_21831567?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://cl.ebay.com/b/New-Balance/bn_21831567?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=151&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Men > Men's Shoes > Athletic Shoes",M1906RON Action Bronson New Balance 1906R Medusa Azul (Men's),2,US $298.00,New with box,https://www.ebay.com/itm/256570346663?epid=11066840708&itmmeta=01J44KMJQ3ADBK6V06AWXCM5E9&hash=item3bbcc8cca7:g:pHsAAOSw3QRmkH6w&var=556814126037,2.5657E+11,'256570346663',,
"Osaka, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/New-Balance/bn_21831567?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://cl.ebay.com/b/New-Balance/bn_21831567?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=151&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Men > Men's Shoes > Athletic Shoes",M1906RKL Action Bronson New Balance 1906R Rosewater (Men's),6,US $431.00,New with box,https://www.ebay.com/itm/256570346677?epid=18067977783&itmmeta=01J44KMJQ35V5EN9N5VX5FKHPE&hash=item3bbcc8ccb5:g:ufoAAOSwg3Vmlj10&var=556814142075,2.5657E+11,'256570346677',,
"Osaka, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/New-Balance/bn_21831567?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://cl.ebay.com/b/New-Balance/bn_21831567?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=151&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Men > Men's Shoes > Athletic Shoes",M1906RCD New Balance 1906R Silver Metallic Blue (Men's),2,US $196.00,New with box,https://www.ebay.com/itm/256570346689?epid=4060762383&itmmeta=01J44KMJQ3AH5PJ6WZ10S3ZN38&hash=item3bbcc8ccc1:g:EMMAAOSwKctmkHyo&var=556814079318,2.5657E+11,'256570346689',,
"Osaka, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/New-Balance/bn_21831567?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://cl.ebay.com/b/New-Balance/bn_21831567?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=151&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Men > Men's Shoes > Athletic Shoes",ML725CB New Balance ML725CB BLACK (Men's),2,US $151.00,New with box,https://www.ebay.com/itm/256570346738?itmmeta=01J44KMJQ3JGHPG3839X6B2R7F&hash=item3bbcc8ccf2:g:oEUAAOSwjHtmkIbs&var=556814053858,2.5657E+11,'256570346738',,
"Kobe, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/New-Balance/bn_21831567?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://cl.ebay.com/b/New-Balance/bn_21831567?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=151&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Men > Men's Shoes > Athletic Shoes",New Balance 574 v3 SL BOA(R) L Black 2E UGBS574L US Men's 4-14,2,US $194.45,New with box,https://www.ebay.com/itm/315548865932?itmmeta=01J44KMJQ2WGHD8TDKKD582NNV&hash=item49782d958c:g:DS4AAOSwyvhmkRFy&var=614001107268,3.15549E+11,'315548865932',,
"Kobe, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/New-Balance/bn_21831567?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://cl.ebay.com/b/New-Balance/bn_21831567?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=151&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Men > Men's Shoes > Athletic Shoes",New Balance Fresh Foam X 880 v14 O14 Infield Clay M880O14 US Men's 4-14,1,US $166.18,New with box,https://www.ebay.com/itm/315548955957?epid=17068274113&itmmeta=01J44KMJQ2P6QJ6X5GNCR0R7AZ&hash=item49782ef535:g:i7IAAOSwGOdmkRdx&var=614000921815,3.15549E+11,'315548955957',,
"Kobe, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/New-Balance/bn_21831567?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://cl.ebay.com/b/New-Balance/bn_21831567?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=151&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Men > Men's Shoes > Athletic Shoes",New Balance FuelCell Propel v5 LC5 White Multi D MFCPRLC5 US Men's 4-14,2,US $150.00,New with box,https://www.ebay.com/itm/315548969976?itmmeta=01J44KMJQ2JT9P7TG5TXFHHW5E&hash=item49782f2bf8:g:lwAAAOSwbzNmkRmu&var=614001117320,3.15549E+11,'315548969976',,
"Kobe, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/New-Balance/bn_21831567?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://cl.ebay.com/b/New-Balance/bn_21831567?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=151&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Men > Men's Shoes > Athletic Shoes",New Balance FuelCell Propel v5 LG5 Gray width D MFCPRLG5 US Men's 4-14,1,US $150.00,New with box,https://www.ebay.com/itm/315548987890?itmmeta=01J44KMJQ21Y0D9TTZSRYDPAZK&hash=item49782f71f2:g:g9MAAOSwSKpmkRqI&var=614001069125,3.15549E+11,'315548987890',,
"Kobe, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/New-Balance/bn_21831567?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://cl.ebay.com/b/New-Balance/bn_21831567?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=151&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Men > Men's Shoes > Athletic Shoes",New Balance Fresh Foam X 860 v14 Blue 2E M860R14 US Men's 4-14,2,US $175.60,New with box,https://www.ebay.com/itm/315549105429?itmmeta=01J44KMJQ2TGW00MTV178Q7AB1&hash=item4978313d15:g:YFAAAOSwxGxmkSFD&var=614001148820,3.15549E+11,'315549105429',,
"Kobe, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/New-Balance/bn_21831567?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://cl.ebay.com/b/New-Balance/bn_21831567?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=151&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Men > Men's Shoes > Athletic Shoes",New Balance FuelCell SuperComp Elite v4 CT4 D Blue MRCELCT4 US Men's 4-14,1,US $288.68,New with box,https://www.ebay.com/itm/315549115531?epid=17067978092&itmmeta=01J44KMJQ2PHN2P33X7F9XW6ZZ&hash=item497831648b:g:su8AAOSwft1mkSL-&var=614001549702,3.15549E+11,'315549115531',,
"Japan, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/New-Balance/bn_21831567?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://cl.ebay.com/b/New-Balance/bn_21831567?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=149&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Men > Men's Shoes > Athletic Shoes",New Balance Ms327 Grey 28.5Cm Gry Suede JCJ04,1,US $150.00,Pre-owned,https://www.ebay.com/itm/405095537477?itmmeta=01J44KM92S7MKSCN4KAQ3TDJP9&hash=item5e51935b45:g:uEQAAOSwgBBmkT6a,4.05096E+11,'405095537477',,
"Kobe, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/New-Balance/bn_21831567?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://cl.ebay.com/b/New-Balance/bn_21831567?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=142&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Men > Men's Shoes > Athletic Shoes",New Balance NB minimus Training LH2 White 2E MXMTRLH2 US Men's 4-14,3,US $165.82,New with box,https://www.ebay.com/itm/315550785849?itmmeta=01J44KKGZ5Z4K1NDSM8DVCF1E6&hash=item49784ae139:g:IK0AAOSwpLhmkd3E&var=614002540545,3.15551E+11,'315550785849',,
"Kobe, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/New-Balance/bn_21831567?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://cl.ebay.com/b/New-Balance/bn_21831567?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=142&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Men > Men's Shoes > Athletic Shoes",New Balance NB minimus Training LK2 Black 2E MXMTRLK2 US Men's 4-14,4,US $165.82,New with box,https://www.ebay.com/itm/315550791993?epid=12067826408&itmmeta=01J44KKGZ4CTH6ETFKDTJ9G1M4&hash=item49784af939:g:sSgAAOSwXBlmkd71&var=614002857141,3.15551E+11,'315550791993',,
"Kobe, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/New-Balance/bn_21831567?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://cl.ebay.com/b/New-Balance/bn_21831567?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=142&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Men > Men's Shoes > Athletic Shoes",New Balance Fresh Foam X Kaiha v1 CD1 Gray 2E MKAIRCD1 US Men's 4-14,2,US $141.63,New with box,https://www.ebay.com/itm/315550817921?itmmeta=01J44KKGZ49ZS2ENJBXMPB60TP&hash=item49784b5e81:g:ZCsAAOSwL4Bmkd~S&var=614002598276,3.15551E+11,'315550817921',,
"Kobe, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/New-Balance/bn_21831567?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://cl.ebay.com/b/New-Balance/bn_21831567?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=142&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Men > Men's Shoes > Athletic Shoes",New Balance Fresh Foam X Kaiha v1 CK1 Black 2E MKAIRCK1 US Men's 4-14,1,US $141.63,New with box,https://www.ebay.com/itm/315551056018?epid=19060819180&itmmeta=01J44KKGZ4QH006G1BHYTQZ58M&hash=item49784f0092:g:S48AAOSw9UdmkfT4&var=614002674073,3.15551E+11,'315551056018',,
"Kobe, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/New-Balance/bn_21831567?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://cl.ebay.com/b/New-Balance/bn_21831567?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=142&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Men > Men's Shoes > Athletic Shoes",New Balance Fresh Foam X Kaiha v1 CW1 White 2E MKAIRCW1 US Men's 4-14,1,US $141.63,New with box,https://www.ebay.com/itm/315551065267?epid=27063465144&itmmeta=01J44KKGZ4CXJP0JREB065VHWJ&hash=item49784f24b3:g:dH0AAOSwNoZmkfXA&var=614002736584,3.15551E+11,'315551065267',,
"Japan, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/New-Balance/bn_21831567?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://cl.ebay.com/b/New-Balance/bn_21831567?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=142&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Men > Men's Shoes > Athletic Shoes",New Balance Om576Bbo/Off Spring Special Order/Low Cut Sneakers/Mad CHo48,1,US $360.00,Pre-owned,https://www.ebay.com/itm/365007672591?itmmeta=01J44KKGZ3VWPA34PEQXWJ2W8Q&hash=item54fc27150f:g:S-wAAOSwNZhmkgR7,3.65008E+11,'365007672591',,
"Osaka, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/New-Balance/bn_21831567?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://cl.ebay.com/b/New-Balance/bn_21831567?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=131&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Men > Men's Shoes > Athletic Shoes",M1906NIH INVINCIBLE N.HOOLYWOOD New Balance 1906U Grey Olive (Men's),4,US $339.00,New with box,https://www.ebay.com/itm/256572100381?epid=15068908028&itmmeta=01J44KJ33Q3DVKGB4R9W4W6VCN&hash=item3bbce38f1d:g:bBMAAOSw7PFmkIow&var=556816582320,2.56572E+11,'256572100381',,
"Japan, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/New-Balance/bn_21831567?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://cl.ebay.com/b/New-Balance/bn_21831567?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=131&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Men > Men's Clothing > Pants",NEWBALANCE BEAMS+ set up Pants cotton navy S Used,1,US $255.99,Pre-owned,https://www.ebay.com/itm/305673076060?itmmeta=01J44KJ33Q7B6JDNBP4XMK00ZQ&hash=item472b88fd5c:g:kB0AAOSwQbJmk3bq,3.05673E+11,'305673076060',,
"Japan, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/New-Balance/bn_21831567?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://cl.ebay.com/b/New-Balance/bn_21831567?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=131&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Men > Men's Clothing > Pants",NEWBALANCE BEAMS+ set up Pants gray S Used,1,US $255.99,Pre-owned,https://www.ebay.com/itm/305673076116?itmmeta=01J44KJ33QADPZKG69VAXF6WF0&hash=item472b88fd94:g:Mq4AAOSwb09mk3bM,3.05673E+11,'305673076116',,
"Japan, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/New-Balance/bn_21831567?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://cl.ebay.com/b/New-Balance/bn_21831567?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=127&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Men > Men's Shoes > Athletic Shoes",New Balance Nm440 White 28Cm Wht JCS94,1,US $170.00,Pre-owned,https://www.ebay.com/itm/405099907185?itmmeta=01J44KHEFH3X97V3TPK8V0YKK6&hash=item5e51d60871:g:nIMAAOSwU1Nmk76E,4.051E+11,'405099907185',,
"Kobe, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/New-Balance/bn_21831567?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://cl.ebay.com/b/New-Balance/bn_21831567?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=122&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Men > Men's Shoes > Athletic Shoes",Invincible × N.Hoolywood × New Balance 1906U Grey M1906NIH US Men's 4-14,1,US $342.35,New with box,https://www.ebay.com/itm/315555203318?epid=17068907390&itmmeta=01J44KGCX48TSGAX0S7RV2QG6D&hash=item49788e48f6:g:qQ8AAOSwZ15mk75S&var=614005927964,3.15555E+11,'315555203318',,
"Japan, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/New-Balance/bn_21831567?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://cl.ebay.com/b/New-Balance/bn_21831567?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=117&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Men > Men's Shoes > Athletic Shoes",New Balance Cm996 Orange 27Cm Orn JCY72,1,US $180.00,Pre-owned,https://www.ebay.com/itm/405103093920?itmmeta=01J44KFVTKQ7MS0JDNDDYNQPDM&hash=item5e5206a8a0:g:n-kAAOSwQH1mlTiC,4.05103E+11,'405103093920',,
"Japan, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/New-Balance/bn_21831567?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://cl.ebay.com/b/New-Balance/bn_21831567?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=115&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Men > Men's Shoes > Athletic Shoes",Men 10.5US New Balance J.Crew High Cut Ct891Jc2 Original Shoes Collaboration JPN,1,US $67.15,Pre-owned,https://www.ebay.com/itm/226246072667?itmmeta=01J44KFMYZH9NZY8YMYEG0JH28&hash=item34ad51195b:g:7FYAAOSwL7Nmlg~J,2.26246E+11,'226246072667',,
"Japan, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/New-Balance/bn_21831567?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://cl.ebay.com/b/New-Balance/bn_21831567?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=115&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Men > Men's Shoes > Athletic Shoes > See more Size 9 - New Balance Paperboy Paris x 801 Coff...",Men 9.0US New Balance Ml801Pba Paperboy Collab Shoes,1,US $196.40,Pre-owned,https://www.ebay.com/itm/226246072653?epid=10043995307&itmmeta=01J44KFMYZFA6EZZSWNH3PVE1K&hash=item34ad51194d:g:esQAAOSw6Otmlg76,2.26246E+11,'226246072653',,
"Japan, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/New-Balance/bn_21831567?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://cl.ebay.com/b/New-Balance/bn_21831567?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=115&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Men > Men's Shoes > Athletic Shoes",Men 10.0US New Balance X Casablanca 327 Green Original Shoes Collaboration JPN V,1,US $195.04,Pre-owned,https://www.ebay.com/itm/226246072648?itmmeta=01J44KFMYZ4FYE1YDHARKP9EXH&hash=item34ad511948:g:0GwAAOSwgWRmlg~~,2.26246E+11,'226246072648',,
"Japan, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/New-Balance/bn_21831567?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://cl.ebay.com/b/New-Balance/bn_21831567?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=115&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Men > Men's Shoes > Athletic Shoes",Men 10.0US New Balance Basketball Shoes Original Shoes Collaboration JPN Vintage,1,US $73.96,Pre-owned,https://www.ebay.com/itm/226246072645?itmmeta=01J44KFMYZ46GS1A7Y19RFMQFD&hash=item34ad511945:g:VckAAOSwh4dmlg76,2.26246E+11,'226246072645',,
"Japan, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/New-Balance/bn_21831567?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://cl.ebay.com/b/New-Balance/bn_21831567?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=115&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Men > Men's Shoes > Athletic Shoes",Men 10.0US New Balance MITA SNEAKERS X SAMURAI MAGAZIN Mountain Shoes H710J Et,1,US $176.00,Pre-owned,https://www.ebay.com/itm/226246072624?itmmeta=01J44KFMYZR7CVVZ6TYQ0CFMQJ&hash=item34ad511930:g:pNMAAOSwi6Fmlg9Q,2.26246E+11,'226246072624',,
